RowNumber,CustomerId,Surname,education,Geography,Gender,Age,Tenure,marital,IsActiveMember,EstimatedSalary,HasApp,HasLoan,HasInsurance,HasCrCard,NumOfProducts
4058,15769272,Clark,secondary,Accra,Female,26,6,married,0,159742.33,0,1,0,1,2
4059,15771966,Akobundu,primary,Accra,Male,39,8,divorced,0,177944.64,0,0,0,1,1
4060,15691952,Fanucci,primary,Accra,Male,37,10,married,1,166678.28,0,0,0,1,1
4061,15593250,Hsiao,secondary,Accra,Female,29,4,divorced,0,44904.26,0,0,0,1,1
4062,15605333,Clancy,primary,Accra,Male,31,6,married,0,10625.91,0,1,0,0,1
4063,15800083,Macdonald,primary,Accra,Male,45,8,married,1,169781.45,0,0,0,1,1
4064,15575691,Palerma,secondary,Accra,Female,58,5,married,1,49848.86,0,1,0,1,2
4065,15689886,Holden,tertiary,Accra,Male,39,10,married,1,51467.92,1,0,0,0,1
4066,15809838,Moore,primary,Accra,Male,30,1,married,0,735.79,0,0,0,1,1
4067,15736154,Gallo,secondary,Accra,Female,44,1,married,1,182495.7,0,0,0,1,1
4068,15767391,Otutodilinna,secondary,Accra,Female,32,4,married,1,118740.37,0,1,0,0,1
4069,15704910,Rios,primary,Accra,Male,23,1,married,0,13813.24,0,0,0,1,1
4070,15656613,McGregor,tertiary,Accra,Female,34,3,married,0,130500.65,1,0,0,1,2
4071,15611551,Hill,secondary,Accra,Male,48,1,married,1,14152.15,0,0,0,0,0
4072,15732430,H?,primary,Accra,Female,54,4,divorced,0,66963.15,0,1,0,0,1
4073,15741865,Ferrari,primary,Accra,Female,38,9,divorced,1,93261.69,0,0,0,1,1
4074,15634143,Onyemauchechi,tertiary,Accra,Male,30,0,single,0,196582.28,1,1,0,0,2
4075,15609676,Nkemakonam,secondary,Accra,Female,35,2,married,0,43024.64,0,1,0,0,1
4076,15761600,White,secondary,Accra,Male,43,5,married,1,130001.13,0,1,0,0,1
4077,15676404,Kirillov,unknown,Accra,Female,50,1,single,0,12106.82,0,1,0,1,2
4078,15659236,Iadanza,tertiary,Accra,Male,33,3,divorced,1,42556.33,1,1,0,1,3
4079,15690440,Stiles,secondary,Accra,Male,47,1,married,1,197961.93,0,1,0,1,2
4080,15694601,Ankudinov,secondary,Accra,Female,31,4,divorced,0,12538.92,0,1,0,0,1
4081,15812262,Gaffney,secondary,Accra,Female,37,2,married,0,35140.49,0,0,0,1,1
4082,15762821,Udinese,secondary,Accra,Male,33,5,married,1,117626.9,0,1,0,0,1
4083,15669301,Romani,primary,Accra,Female,29,6,married,0,62454.01,0,0,0,1,1
4084,15672640,Kambinachi,secondary,Accra,Female,45,4,divorced,1,109089.04,0,0,0,0,0
4085,15750458,Hawkins,secondary,Accra,Female,39,4,married,1,142331.39,0,1,0,1,2
4086,15627251,Tsui,secondary,Accra,Male,34,4,married,1,193209.11,0,1,0,1,2
4087,15764294,Ifeatu,secondary,Accra,Male,31,4,married,1,47832.82,0,1,0,1,2
4088,15659962,McIntosh,secondary,Accra,Male,60,3,divorced,1,70174.03,0,0,0,0,0
4089,15788536,Armit,secondary,Accra,Male,40,2,married,0,176768.59,0,1,0,0,1
4090,15596979,Fang,secondary,Accra,Female,47,6,divorced,1,129392.75,0,1,0,1,2
4091,15681220,Chou,secondary,Accra,Female,37,8,single,1,97893.32,0,1,0,0,1
4092,15635097,Okeke,secondary,Accra,Male,39,2,married,1,176142.09,0,1,0,0,1
4093,15780779,Ramsbotham,secondary,Accra,Female,40,4,divorced,0,114093.73,0,1,0,1,2
4094,15798470,Scannell,secondary,Accra,Female,48,1,married,0,158323.81,0,0,0,1,1
4095,15760880,Edman,primary,Accra,Male,29,10,single,1,25514.77,0,0,0,0,0
4096,15616929,De Luca,secondary,Accra,Male,62,5,married,1,61513.87,0,1,0,1,2
4097,15758775,Vasilyeva,secondary,Accra,Male,34,10,single,1,59553.34,0,1,0,1,2
4098,15663386,Tuan,primary,Accra,Female,26,7,married,0,110253.2,0,1,0,0,1
4099,15621267,Ejimofor,primary,Accra,Male,32,5,married,0,148769.08,0,0,0,1,1
4100,15720509,Hs?,secondary,Accra,Male,34,9,married,1,8236.78,0,0,0,0,0
4101,15693322,Shaver,secondary,Accra,Female,37,9,married,1,11407.58,0,0,0,0,0
4102,15589544,Wallis,secondary,Accra,Female,57,4,divorced,1,49684.09,0,0,0,1,1
4103,15772030,Coupp,tertiary,Accra,Male,33,3,married,1,68064.83,1,1,0,0,2
4104,15693337,Perry,secondary,Accra,Male,41,0,single,1,163911.32,0,0,0,1,1
4105,15676571,Bezrukova,secondary,Accra,Male,55,6,married,0,944.41,0,0,0,1,1
4106,15701392,Lucciano,unknown,Accra,Male,28,6,divorced,1,185547.71,0,0,0,0,0
4107,15741092,Ingram,secondary,Accra,Male,34,10,married,0,140509.86,0,0,0,0,0
4108,15643865,Lo Duca,secondary,Accra,Female,40,3,divorced,1,164652.02,0,1,0,0,1
4109,15769389,Wan,tertiary,Accra,Female,39,9,single,0,73641.86,1,1,0,1,3
4110,15807768,Cohn,secondary,Accra,Male,28,1,married,1,40321.87,0,1,0,0,1
4111,15801630,Yen,primary,Accra,Male,40,6,married,0,173844.89,0,0,0,1,1
4112,15705034,Peng,tertiary,Accra,Male,40,1,married,1,145613.17,1,0,0,0,1
4113,15763107,Little,secondary,Accra,Female,30,9,single,1,174971.64,0,0,0,1,1
4114,15667085,Meng,tertiary,Accra,Male,33,4,married,1,131834.75,1,1,0,0,2
4115,15647008,Adams,primary,Accra,Male,54,3,divorced,0,110498.1,0,0,0,1,1
4116,15584505,Hill,primary,Accra,Female,23,1,married,0,196241.43,0,1,0,1,2
4117,15748068,Boyle,secondary,Accra,Female,31,3,married,1,194667.92,0,0,0,1,1
4118,15663964,Pagnotto,secondary,Accra,Male,37,5,married,0,83093.25,0,0,0,1,1
4119,15782311,Feng,secondary,Accra,Male,28,9,divorced,1,52545.24,0,1,0,1,2
4120,15588197,Endrizzi,secondary,Accra,Male,36,7,married,0,59571.5,0,1,0,0,1
4121,15610105,Shen,secondary,Accra,Female,21,2,married,1,99818.31,0,0,0,1,1
4122,15606133,Lay,secondary,Accra,Male,42,7,married,1,172967.87,0,1,0,1,2
4123,15599403,Wu,secondary,Accra,Male,60,10,married,1,178616.73,0,0,0,0,0
4124,15648225,Shephard,tertiary,Accra,Female,38,1,married,1,159649.44,1,0,0,1,2
4125,15608406,Schmidt,tertiary,Accra,Male,26,5,single,0,60941.27,1,1,0,0,2
4126,15633378,Davidson,secondary,Accra,Female,49,9,married,0,178342.63,0,1,0,1,2
4127,15664759,Lamb,primary,Accra,Male,32,10,married,0,191545.65,0,0,0,0,0
4128,15625545,Hussey,secondary,Accra,Male,52,9,single,1,117977.45,0,0,0,0,0
4129,15772148,Ferrari,secondary,Accra,Female,37,5,single,1,49637.65,0,1,0,1,2
4130,15810829,Macfarlan,secondary,Accra,Male,48,7,married,0,13921.82,0,0,0,0,0
4131,15731669,Szabados,primary,Accra,Male,39,2,married,0,173197.12,0,0,0,0,0
4132,15738634,Yuan,secondary,Accra,Male,47,9,single,1,137696.25,0,0,0,0,0
4133,15737571,Matveyev,secondary,Accra,Female,28,6,married,1,80698.54,0,1,0,1,2
4134,15667602,Cheng,tertiary,Accra,Male,33,3,single,0,73018.74,1,1,0,1,3
4135,15684147,Palerma,primary,Accra,Male,43,5,married,1,79649.62,0,1,0,0,1
4136,15789874,Wang,secondary,Accra,Female,29,3,married,0,166194.53,0,0,0,1,1
4137,15757952,Teng,secondary,Accra,Male,44,2,married,0,102530.35,0,1,0,0,1
4138,15698732,K'ung,tertiary,Accra,Male,51,3,single,0,74265.38,1,1,0,0,2
4139,15714355,Sinclair,secondary,Accra,Male,32,8,single,1,125898.39,0,1,0,1,2
4140,15599090,McKelvey,secondary,Accra,Male,40,7,married,1,83681.2,0,1,0,1,2
4141,15762048,Yuan,primary,Accra,Female,33,7,married,1,99505.75,0,1,0,1,2
4142,15790596,Moran,secondary,Accra,Male,39,0,single,1,92748.16,0,0,0,0,0
4143,15609623,McConnell,secondary,Accra,Female,63,5,single,0,28092.77,0,0,0,1,1
4144,15711901,Iheatu,unknown,Accra,Male,45,2,married,1,126145.08,0,0,0,0,0
4145,15779809,Giordano,primary,Accra,Male,44,8,married,1,188593.98,0,1,0,1,2
4146,15729018,Alexander,secondary,Accra,Female,33,2,married,1,56410.17,0,0,0,1,1
4147,15698246,Gordon,tertiary,Accra,Female,24,1,married,1,84694.49,1,0,0,0,1
4148,15712409,Tang,secondary,Accra,Male,66,6,single,1,195429.92,0,1,0,1,2
4149,15758306,T'an,primary,Accra,Male,32,6,married,1,137898.57,0,0,0,1,1
4150,15621435,Davies,secondary,Accra,Female,39,1,single,0,78774.36,0,1,0,0,1
4151,15566295,Sanders,primary,Accra,Female,33,6,married,0,148779.41,0,0,0,0,0
4152,15569098,Winifred,unknown,Accra,Male,44,6,married,0,35300.08,0,0,0,0,0
4153,15662532,Holmes,tertiary,Accra,Male,31,8,single,1,197077.36,1,1,0,1,3
4154,15664001,Riddle,primary,Accra,Female,53,8,single,0,70140.8,0,1,0,1,2
4155,15703437,Chinedum,tertiary,Accra,Male,34,3,married,0,196288.46,1,0,0,1,2
4156,15708003,Aleksandrova,primary,Accra,Male,41,8,married,0,1557.82,0,1,0,1,2
4157,15599452,Conti,secondary,Accra,Female,43,8,married,0,23970.13,0,1,0,0,1
4158,15719793,Watson,primary,Accra,Male,62,5,married,1,180243.56,0,1,0,1,2
4159,15771580,Davison,secondary,Accra,Female,38,0,single,1,148977.72,0,0,0,1,1
4160,15732268,Cook,secondary,Accra,Male,29,3,married,0,39934.41,0,0,0,0,0
4161,15722350,Udinesi,primary,Accra,Female,37,7,married,1,133031.96,0,1,0,1,2
4162,15611371,Siciliani,tertiary,Accra,Male,43,4,single,1,52856.88,1,0,0,0,1
4163,15673584,Bell,secondary,Accra,Female,74,5,divorced,1,937.15,0,1,0,1,2
4164,15636396,Jackson,secondary,Accra,Female,35,7,married,1,193022.44,0,1,0,1,2
4165,15706170,Onyemere,primary,Accra,Male,34,1,single,0,37490.84,0,0,0,1,1
4166,15725478,McClemans,secondary,Accra,Male,60,7,married,1,111558.7,0,0,0,0,0
4167,15654562,Ma,secondary,Accra,Female,45,5,married,0,5669.31,0,0,0,0,0
4168,15737509,Morrison,secondary,Accra,Male,34,8,married,0,68106.29,0,1,0,0,1
4169,15690796,Chambers,secondary,Accra,Male,37,8,single,0,101834.58,0,0,0,0,0
4170,15716728,Basedow,secondary,Accra,Female,42,10,single,1,73151.25,0,0,0,0,0
4171,15605665,Nwora,secondary,Accra,Female,69,3,single,1,37196.15,0,1,0,0,1
4172,15748481,Howey,secondary,Accra,Female,27,6,married,0,7819.76,0,0,0,1,1
4173,15757777,Pai,primary,Accra,Female,35,2,divorced,1,23129.46,0,1,0,1,2
4174,15747808,Ni,secondary,Accra,Male,29,3,single,1,189680.79,0,0,0,0,0
4175,15810593,Forbes,secondary,Accra,Male,51,4,single,1,66586.56,0,0,0,0,0
4176,15693376,Baryshnikov,secondary,Accra,Male,43,0,married,1,2920.63,0,0,0,1,1
4177,15579808,Kramer,secondary,Accra,Female,39,8,divorced,1,87684.93,0,1,0,0,1
4178,15598275,Sochima,secondary,Accra,Female,32,7,single,1,199418.02,0,0,0,0,0
4179,15737080,Marchesi,secondary,Accra,Female,32,1,single,1,28515.17,0,1,0,0,1
4180,15668580,Todd,tertiary,Accra,Male,33,2,single,1,92916.53,1,1,0,0,2
4181,15569438,Mai,tertiary,Accra,Male,36,10,married,0,198313.69,1,0,0,1,2
4182,15675842,Pinto,primary,Accra,Male,26,4,married,0,36308.93,0,0,0,1,1
4183,15577587,Reynolds,tertiary,Accra,Male,52,5,married,1,41730.37,1,0,0,1,2
4184,15625592,Sal,tertiary,Accra,Male,26,2,single,1,31399.4,1,0,0,0,1
4185,15635141,Miller,tertiary,Accra,Male,59,8,single,0,60192.14,1,0,0,1,2
4186,15642570,Scott,secondary,Accra,Male,35,8,married,0,29062.25,0,1,0,1,2
4187,15702175,Herrin,tertiary,Accra,Female,29,4,divorced,1,28805.09,1,0,0,1,2
4188,15677785,Stevenson,secondary,Accra,Male,32,5,single,0,133814.28,0,0,0,1,1
4189,15786153,McKenzie,secondary,Accra,Male,47,9,married,0,151902.78,0,1,0,0,1
4190,15759499,Gardiner,tertiary,Accra,Female,32,4,single,1,167376.26,1,0,0,0,1
4191,15659568,Atkinson,secondary,Accra,Female,31,3,married,1,31022.56,0,0,0,0,0
4192,15715597,Onyemauchechi,secondary,Accra,Male,36,1,married,0,188997.08,0,1,0,1,2
4193,15610147,Ross,secondary,Accra,Male,60,2,married,1,2085.32,0,1,0,0,1
4194,15802362,Newland,secondary,Accra,Male,45,0,married,1,70399.71,0,1,0,1,2
4195,15660524,Hu,tertiary,Accra,Female,54,9,divorced,1,195771.95,1,1,0,1,3
4196,15747168,Sanders,tertiary,Accra,Female,47,2,married,1,166475.44,1,1,0,0,2
4197,15796910,Tsui,primary,Accra,Female,57,7,divorced,0,84106.17,0,0,0,1,1
4198,15707674,Marino,secondary,Accra,Female,58,2,married,0,81436.68,0,1,0,0,1
4199,15565706,Akobundu,primary,Accra,Male,35,1,married,1,83256.26,0,0,0,0,0
4200,15587596,Morrison,secondary,Accra,Female,39,8,single,0,117523.41,0,1,0,1,2
4201,15751943,Mai,secondary,Accra,Female,43,5,married,0,79476.63,0,0,0,1,1
4202,15621227,Hs?eh,secondary,Accra,Female,46,7,married,1,173052.19,0,1,0,0,1
4203,15757588,Wright,secondary,Accra,Male,30,9,married,0,100995.68,0,0,0,0,0
4204,15640922,Demaine,secondary,Accra,Female,52,7,single,1,122782.5,0,0,0,1,1
4205,15567557,Chien,secondary,Accra,Male,27,2,divorced,1,11631.34,0,1,0,0,1
4206,15670103,Dickinson,unknown,Accra,Female,38,5,single,1,168303.55,0,0,0,0,0
4207,15720929,Kazantseva,secondary,Accra,Female,47,8,married,0,9308.1,0,1,0,0,1
4208,15732774,Marchesi,secondary,Accra,Male,37,7,single,0,153157.97,0,0,0,1,1
4209,15628558,Pan,unknown,Accra,Female,44,5,married,1,75408.24,0,0,0,1,1
4210,15729201,Harewood,secondary,Accra,Male,55,9,married,0,153356.8,0,1,0,1,2
4211,15731117,Kao,secondary,Accra,Male,28,2,married,0,152987.42,0,1,0,0,1
4212,15615207,Yeh,secondary,Accra,Male,47,0,married,1,5557.88,0,1,0,1,2
4213,15773512,Bischof,tertiary,Accra,Female,25,1,single,1,194313.93,1,0,0,1,2
4214,15572145,Ashton,secondary,Accra,Female,34,8,married,0,94767.77,0,1,0,0,1
4215,15642710,Napolitani,primary,Accra,Male,26,7,married,0,1540.89,0,1,0,1,2
4216,15574213,Wilson,tertiary,Accra,Female,53,1,married,1,5036.39,1,0,0,1,2
4217,15718852,Uren,unknown,Accra,Male,56,9,single,1,71776.76,0,0,0,1,1
4218,15583840,Okechukwu,unknown,Accra,Male,35,5,married,1,23481.69,0,1,0,0,1
4219,15782418,Ku,tertiary,Accra,Female,19,1,married,1,143022.31,1,0,0,1,2
4220,15813504,Onyemachukwu,secondary,Accra,Female,25,1,married,1,161407.48,0,1,0,0,1
4221,15711314,Kao,secondary,Accra,Female,45,1,married,0,125939.22,0,0,0,0,0
4222,15621064,Russell,secondary,Accra,Male,23,1,single,1,76611.33,0,1,0,1,2
4223,15627847,Woronoff,tertiary,Accra,Male,40,6,single,0,136985.08,1,1,0,0,2
4224,15588090,Ferri,secondary,Accra,Female,51,8,married,0,140937.91,0,0,0,0,0
4225,15735270,Ruggiero,primary,Accra,Male,47,2,married,0,48161.18,0,1,0,0,1
4226,15671804,Wilding,secondary,Accra,Male,36,8,divorced,1,130041.45,0,1,0,1,2
4227,15753215,Yashina,tertiary,Accra,Female,36,8,single,0,91652.43,1,1,0,0,2
4228,15789941,Yevseyev,primary,Accra,Female,36,6,married,0,125961.48,0,0,0,1,1
4229,15691061,Rapuokwu,secondary,Accra,Female,37,9,married,1,73225.31,0,1,0,0,1
4230,15808326,Maslov,secondary,Accra,Female,34,9,single,1,20460.2,0,1,0,1,2
4231,15566660,Cole,secondary,Accra,Female,41,10,divorced,0,81602.02,0,0,0,1,1
4232,15778947,Sullivan,secondary,Accra,Male,36,3,married,1,8742.91,0,0,0,0,0
4233,15632977,Hsiao,secondary,Accra,Male,47,5,married,0,145789.71,0,0,0,0,0
4234,15591747,Rossi,secondary,Accra,Male,32,3,single,0,129576.99,0,0,0,1,1
4235,15567335,Allsop,secondary,Accra,Female,42,7,married,1,190040.29,0,0,0,1,1
4236,15609299,Chamberlain,secondary,Accra,Male,29,6,married,0,87771.06,0,1,0,0,1
4237,15669945,Jackson,secondary,Accra,Male,35,4,single,0,39519.53,0,0,0,1,1
4238,15736271,Dumetochukwu,secondary,Accra,Female,29,9,married,0,190035.83,0,1,0,1,2
4239,15710390,Uspensky,unknown,Accra,Female,39,6,married,1,148948.52,0,0,0,0,0
4240,15756481,Garcia,secondary,Accra,Female,39,3,single,0,184691.77,0,0,0,1,1
4241,15736730,Soto,primary,Accra,Female,45,2,married,1,143458.31,0,1,0,0,1
4242,15626040,McDonald,secondary,Accra,Male,63,0,married,1,27166.75,0,1,0,0,1
4243,15746553,Castles,secondary,Accra,Male,50,5,married,1,159456.87,0,1,0,0,1
4244,15622518,Stephenson,secondary,Accra,Female,26,5,married,1,70454.79,0,1,0,1,2
4245,15684908,Davidson,secondary,Accra,Male,64,1,married,1,95421,0,0,0,0,0
4246,15569446,Tu,primary,Accra,Female,34,8,married,0,187985.85,0,1,0,1,2
4247,15777504,Colbert,tertiary,Accra,Female,30,8,married,1,92621.9,1,1,0,0,2
4248,15677906,Owens,secondary,Accra,Female,54,5,single,1,150836.98,0,1,0,0,1
4249,15703292,Chimezie,primary,Accra,Male,26,5,married,1,90177.3,0,0,0,0,0
4250,15712938,Genovese,secondary,Accra,Male,44,3,single,1,34416.79,0,0,0,1,1
4251,15631359,Daluchi,tertiary,Accra,Female,38,5,divorced,0,85231.88,1,1,0,1,3
4252,15720847,Sheffield,secondary,Accra,Male,35,2,single,1,118983.18,0,0,0,0,0
4253,15787830,Bailey,secondary,Accra,Male,33,7,married,0,111868.23,0,0,0,0,0
4254,15599869,Dyson,secondary,Accra,Female,29,1,married,1,83056.22,0,1,0,0,1
4255,15592078,Davide,secondary,Accra,Female,27,5,single,0,1676.92,0,0,0,0,0
4256,15596228,Uwaezuoke,secondary,Accra,Male,29,4,married,0,32089.57,0,1,0,1,2
4257,15578462,Hs?,secondary,Accra,Female,76,9,married,1,13455.43,0,0,0,1,1
4258,15756894,Onwuka,tertiary,Accra,Male,29,1,married,1,24865.54,1,1,0,0,2
4259,15796167,Flores,secondary,Accra,Male,35,7,married,0,117644.36,0,0,0,1,1
4260,15664808,Nicoll,secondary,Accra,Female,37,3,married,0,98897.32,0,1,0,0,1
4261,15664555,Hughes,unknown,Accra,Male,40,2,married,1,106174.7,0,1,0,1,2
4262,15607278,Romano,unknown,Accra,Female,46,8,married,1,46386.37,0,1,0,1,2
4263,15585222,Norman,primary,Accra,Male,41,8,married,1,185054.14,0,1,0,1,2
4264,15750299,Davison,secondary,Accra,Male,24,1,single,1,47997.39,0,0,0,0,0
4265,15761294,Manna,secondary,Accra,Female,56,8,married,0,130846.79,0,0,0,0,0
4266,15810454,Reed,tertiary,Accra,Male,32,4,single,1,40861.55,1,1,0,0,2
4267,15673984,Daniels,tertiary,Accra,Female,35,8,married,0,171840.24,1,1,0,0,2
4268,15609319,Hunt,tertiary,Accra,Female,41,3,single,1,101455.07,1,0,0,1,2
4269,15709941,Feng,unknown,Accra,Male,46,8,single,0,90747.94,0,1,0,1,2
4270,15580252,Waters,secondary,Accra,Male,44,4,single,1,2048.55,0,0,0,1,1
4271,15741275,Yuan,secondary,Accra,Female,57,7,divorced,1,84421.34,0,1,0,0,1
4272,15707132,Yudin,secondary,Accra,Male,33,5,divorced,1,78698.09,0,0,0,1,1
4273,15600708,Calabresi,unknown,Accra,Female,34,3,single,1,168544.85,0,0,0,0,0
4274,15804787,Onyemauchechukwu,secondary,Accra,Male,75,5,single,1,39351.64,0,0,0,0,0
4275,15690021,Martin,tertiary,Accra,Female,42,0,divorced,1,28204.98,1,1,0,1,3
4276,15763895,Hung,secondary,Accra,Male,32,7,married,0,22375.14,0,0,0,1,1
4277,15623478,Maslova,primary,Accra,Female,32,4,married,1,134942.45,0,0,0,0,0
4278,15797910,Zetticci,secondary,Accra,Male,51,2,single,1,134901.57,0,1,0,0,1
4279,15577751,Pisano,primary,Accra,Male,30,4,married,0,8693.8,0,1,0,1,2
4280,15781777,Sutherland,secondary,Accra,Male,33,3,divorced,0,42437.75,0,1,0,1,2
4281,15740527,Lai,secondary,Accra,Female,62,7,divorced,1,5893.23,0,1,0,1,2
4282,15721251,Watson,secondary,Accra,Female,41,4,divorced,1,36242.19,0,0,0,0,0
4283,15602994,Gorbunov,primary,Accra,Female,53,10,single,1,90076.85,0,0,0,0,0
4284,15750769,Padovano,tertiary,Accra,Male,35,7,single,0,150507.43,1,1,0,1,3
4285,15740175,Raynor,tertiary,Accra,Female,42,2,married,0,87422.15,1,0,0,0,1
4286,15679968,Ting,secondary,Accra,Male,40,5,single,0,192867.4,0,1,0,1,2
4287,15694404,Eberegbulam,unknown,Accra,Female,42,3,married,1,175674.01,0,1,0,0,1
4288,15657529,Chin,secondary,Accra,Male,53,1,single,1,72496.05,0,0,0,0,0
4289,15762882,Manna,secondary,Accra,Female,31,4,married,1,145250.43,0,0,0,0,0
4290,15642579,Chang,secondary,Accra,Female,37,1,married,1,180712.52,0,0,0,1,1
4291,15598884,Kent,secondary,Accra,Female,23,1,married,1,180622.43,0,1,0,1,2
4292,15770185,Buckley,primary,Accra,Male,32,10,married,0,86306.75,0,0,0,0,0
4293,15800287,Micco,secondary,Accra,Female,46,2,married,0,150156.82,0,1,0,0,1
4294,15665861,Avdeev,primary,Accra,Male,44,3,single,1,101617.43,0,0,0,0,0
4295,15662203,Bremer,secondary,Accra,Female,42,3,single,1,85424.34,0,1,0,0,1
4296,15616454,Davidson,secondary,Accra,Female,34,8,married,1,197221.81,0,0,0,0,0
4297,15702788,Gadsdon,tertiary,Accra,Male,40,9,married,0,70196.57,1,1,0,0,2
4298,15778149,Connolly,secondary,Accra,Male,68,9,divorced,0,110440.5,0,1,0,0,1
4299,15680001,McDonald,secondary,Accra,Male,38,7,single,0,124389.61,0,0,0,1,1
4300,15711991,Chiawuotu,tertiary,Accra,Male,30,8,single,0,3183.15,1,1,0,1,3
4301,15633834,Milne,secondary,Accra,Female,28,5,married,0,146723.72,0,1,0,1,2
4302,15765266,Fleming,secondary,Accra,Male,32,1,married,0,2139.25,0,1,0,1,2
4303,15791867,Hicks,secondary,Accra,Male,44,2,single,0,69228.2,0,0,0,1,1
4304,15675380,Logan,secondary,Accra,Male,56,3,married,1,115462.27,0,1,0,1,2
4305,15770576,Hammond,secondary,Accra,Male,50,7,single,1,62375.1,0,0,0,1,1
4306,15775294,Weber,secondary,Accra,Female,31,2,married,0,91829.17,0,0,0,0,0
4307,15727059,Lettiere,tertiary,Accra,Female,40,4,single,0,182547.04,1,1,0,0,2
4308,15702499,Schnaars,tertiary,Accra,Male,46,9,married,1,14725.36,1,1,0,0,2
4309,15611699,Tao,tertiary,Accra,Female,40,7,married,0,126996.67,1,0,0,0,1
4310,15654000,Algarin,secondary,Accra,Female,35,5,married,0,133991.11,0,0,0,1,1
4311,15657881,Onyemere,unknown,Accra,Male,38,5,married,1,169920.92,0,0,0,0,0
4312,15719991,Korovina,tertiary,Accra,Female,52,1,single,0,80259.67,1,1,0,1,3
4313,15720687,Chidubem,primary,Accra,Female,41,4,married,0,191035.18,0,1,0,1,2
4314,15687079,King,tertiary,Accra,Male,69,10,divorced,0,40421.87,1,1,0,1,3
4315,15582276,Greco,secondary,Accra,Male,34,5,married,1,155643.04,0,0,0,0,0
4316,15763980,Beneventi,secondary,Accra,Male,30,1,single,1,78670.52,0,0,0,0,0
4317,15720774,P'eng,tertiary,Accra,Male,44,7,single,0,104240.77,1,1,0,1,3
4318,15592194,Metcalf,secondary,Accra,Female,28,5,single,0,95957.09,0,1,0,0,1
4319,15803685,Greco,secondary,Accra,Female,77,10,divorced,1,59595.66,0,1,0,1,2
4320,15759456,Lupton,secondary,Accra,Male,34,7,divorced,0,46266.63,0,0,0,0,0
4321,15611544,Ibeamaka,secondary,Accra,Male,36,7,married,0,189085.07,0,1,0,1,2
4322,15794257,Hsiung,secondary,Accra,Male,34,4,divorced,1,123954.15,0,1,0,1,2
4323,15681697,Rueda,secondary,Accra,Male,31,8,married,0,129803.08,0,1,0,1,2
4324,15579566,Li Fonti,primary,Accra,Female,43,3,married,0,18761.92,0,0,0,0,0
4325,15577970,Alexeeva,tertiary,Accra,Male,34,5,married,0,43540.59,1,0,0,1,2
4326,15727489,Madueke,secondary,Accra,Female,45,1,married,0,62193.92,0,0,0,1,1
4327,15764284,Torres,tertiary,Accra,Male,27,5,single,1,129130.09,1,1,0,0,2
4328,15581811,Chukwubuikem,secondary,Accra,Female,30,1,married,1,16146,0,0,0,1,1
4329,15622527,Holloway,secondary,Accra,Female,55,6,divorced,1,22442.13,0,0,0,0,0
4330,15753362,Evdokimov,secondary,Accra,Male,60,3,married,1,78194.37,0,0,0,0,0
4331,15666652,Anayolisa,unknown,Accra,Female,19,1,married,1,124297.32,0,1,0,0,1
4332,15789714,Semmens,unknown,Accra,Male,21,2,divorced,1,104648.58,0,1,0,0,1
4333,15771543,Tu,tertiary,Accra,Male,31,2,married,1,166423.66,1,1,0,1,3
4334,15748327,Anderson,secondary,Accra,Male,34,6,married,0,157137.23,0,1,0,1,2
4335,15754649,Fang,primary,Accra,Female,57,3,married,1,34134.14,0,1,0,0,1
4336,15810460,Fanucci,secondary,Accra,Female,64,5,married,1,112520.07,0,0,0,1,1
